DATETIME;ATHN;MXCO;NANM;CALM;ROME;AATB;BKSN;JUNG;JUNG1;LMKS;IRK2;IRK3;IRKT;DRBS;NEWK;KIEL2;YKTK;KERG;CALG;OULU;APTY;NRLK;TXBY;FSMT;INVK;JBGO;NAIN;PWNK;THUL;MWSN;SOPB;SOPO;DOMB;DOMC;TERA
2023-04-24 05:53:00; 56.313;214.250;252.763;   null;118.483;1285.500;121.378;152.519;349.375;421.632;339.460;378.000;164.000;101.930; 85.040;173.824;203.333;212.118;268.242; 97.550;158.176;115.790; 94.133;193.340;174.650;   null;189.430;189.340;113.980;216.853;128.810;265.830;  4.401; 16.710;104.886
2023-04-24 05:54:00; 53.019;217.483;256.211;   null;122.000;1291.200;122.311;156.953;354.149;419.261;337.760;368.000;167.000; 97.042; 89.180;165.257;199.600;213.082;270.104; 96.584;162.945;116.430; 95.733;195.960;182.090;249.380;187.740;194.080;114.190;216.718;127.800;273.830;  4.110; 16.711;108.164
2023-04-24 05:55:00; 53.310;214.150;254.435;   null;121.933;1322.400;126.950;156.013;357.322;421.876;343.800;370.000;166.000;101.924; 92.750;163.460;202.000;215.333;267.572; 97.691;159.286;119.610; 94.800;194.580;178.200;   null;191.310;188.230;111.980;217.633;131.280;263.550;  4.656; 16.559;108.492
2023-04-24 05:56:00; 54.627;219.567;260.299;   null;118.083;1287.000;123.634;158.328;352.995;425.007;336.000;386.000;165.000;112.617; 91.660;168.621;205.467;212.867;270.816; 96.608;160.368;115.470; 94.400;196.740;183.270;   null;186.220;191.630;111.190;212.295;129.690;267.860;  5.038; 18.495;104.334
2023-04-24 05:57:00; 53.317;208.767;252.105;   null;123.367;1301.000;124.251;155.149;348.531;412.837;343.330;   null;163.000; 98.922; 87.300;168.381;198.800;216.084;262.951; 95.790;164.190;117.450; 92.667;192.870;177.250;   null;191.660;193.030;111.930;213.002;128.940;270.050;  4.310; 17.989;104.109
2023-04-24 05:58:00; 53.798;211.650;248.808;   null;120.817;1291.800;123.287;157.483;350.772;422.274;339.930;367.000;164.000;100.146; 86.080;166.788;202.267;216.834;265.303; 98.600;157.210;119.630; 95.067;197.330;179.850;   null;191.900;193.850;110.100;213.493;130.760;267.590;  5.055; 16.083;109.256
2023-04-24 05:59:00; 55.328;213.433;261.249;   null;118.683;1290.900;122.424;154.730;357.106;426.586;339.000;368.000;162.000;107.753; 88.900;170.047;203.733;212.867;268.163; 97.751;159.615;121.650; 92.667;199.780;178.790;   null;191.680;186.400;113.590;216.960;127.890;270.710;  4.566; 16.847;107.287
2023-04-24 06:00:00; 54.676;215.750;258.616;   null;124.250;1277.600;128.629;153.793;345.103;420.070;340.280;377.000;167.000; 98.536; 89.780;167.165;202.800;214.150;266.499; 97.217;162.660;121.470; 97.200;199.470;179.280;   null;192.650;193.410;108.220;216.202;130.820;268.340;  4.166; 16.798;104.662
2023-04-24 06:01:00; 53.122;214.383;253.743;   null;119.117;1294.100;122.953;156.427;354.483;421.807;337.360;375.000;163.000;103.319; 88.250;167.575;201.467;210.619;267.380; 97.025;159.736;116.700; 96.000;196.840;176.950;   null;192.790;191.130;112.360;216.198;131.140;266.190;  4.348; 16.433;109.364
2023-04-24 06:02:00; 52.960;213.433;255.831;   null;120.217;1294.100;122.814;156.105;352.548;425.238;340.380;364.000;158.000;101.797; 87.040;166.743;200.000;212.118;270.025; 96.306;158.665;120.630; 93.867;201.530;181.070;250.180;189.350;197.090;110.210;216.160;127.810;269.240;  4.623; 16.235;108.379
2023-04-24 06:03:00; 52.770;220.550;256.797;   null;119.433;1311.100;123.998;152.161;344.734;420.018;342.830;372.000;161.000;107.271; 88.130;167.858;202.533;219.085;264.293; 95.302;159.904;116.770; 92.667;197.600;176.300;250.580;188.030;194.750;108.970;217.313;129.040;270.920;  4.693; 16.341;107.943
2023-04-24 06:04:00; 51.829;213.417;255.296;   null;124.967;1269.900;121.761;158.882;347.392;420.460;339.300;378.000;171.000;106.105; 89.150;169.938;202.267;216.834;271.862; 95.225;158.712;116.880; 92.667;197.160;173.020;   null;193.850;190.800;114.760;215.902;130.380;268.770;  5.493; 16.583;105.647
2023-04-24 06:05:00; 53.185;209.233;255.641;   null;124.950;1291.900;121.466;155.792;351.872;415.001;341.110;382.000;164.000;100.893; 88.800;163.999;199.600;210.832;262.615; 97.444;159.951;116.400; 94.533;195.620;175.080;250.240;190.880;191.950;109.700;216.217;130.270;263.170;  4.367; 17.165;108.928
2023-04-24 06:06:00; 53.545;215.317;252.223;   null;118.783;1284.100;122.749;154.817;356.423;415.063;342.700;380.000;170.000;104.565; 88.990;165.378;204.533;214.583;268.634;101.040;161.604;120.130; 95.467;198.320;181.380;258.310;195.310;197.020;111.200;219.423;129.930;268.910;  4.967; 16.814;105.318
2023-04-24 06:07:00; 54.080;216.933;256.503;   null;124.783;1291.400;122.874;158.043;350.164;419.189;339.760;370.000;169.000;102.092; 90.870;166.832;206.000;213.082;262.850; 97.015;161.667;118.130; 94.533;195.040;173.190;   null;190.310;189.140;112.810;214.897;130.480;267.270;  4.295; 17.836;105.751
2023-04-24 06:08:00; 51.494;211.250;256.279;   null;117.267;1320.800;122.423;152.447;346.444;427.756;345.060;372.000;167.000;107.765; 88.070;171.166;204.667;218.555;268.319; 94.873;154.178;114.450; 94.667;193.620;183.740;246.160;194.290;190.930;109.160;215.683;128.790;264.640;  4.714; 16.708;112.208
2023-04-24 06:09:00; 53.446;215.267;255.709;   null;122.400;1305.500;121.430;158.351;348.595;425.440;343.800;368.000;165.000;101.039; 90.200;167.613;196.533;214.800;268.723;100.343;158.702;117.470; 93.467;204.630;182.240;244.510;189.910;199.910;110.400;215.308;129.590;272.590;  4.096; 16.464;108.271
2023-04-24 06:10:00; 56.338;210.133;255.847;   null;123.900;1273.000;123.723;153.342;344.616;417.474;340.300;373.000;165.000;105.449; 88.180;164.872;199.733;215.769;268.688; 94.255;155.093;121.200; 94.800;193.940;177.280;   null;192.630;188.950;108.110;212.297;128.070;269.870;  4.169; 16.387;107.615
2023-04-24 06:11:00; 54.759;212.333;260.078;   null;121.033;1305.700;116.831;151.745;352.317;423.312;349.400;371.000;163.000;106.875; 92.030;168.295;199.600;209.754;264.832; 97.308;160.014;114.270; 93.333;194.610;173.880;   null;193.250;193.910;111.420;211.767;129.650;267.750;  4.497; 17.012;111.880
2023-04-24 06:12:00; 52.820;212.767;252.445;   null;122.200;1290.400;120.245;152.905;349.280;417.239;337.730;373.000;164.000;100.858; 86.740;167.980;200.533;216.521;266.890; 98.216;159.720;118.590; 92.800;193.600;177.110;   null;190.390;198.700;112.340;211.065;131.040;272.360;  4.751; 17.454;108.271
2023-04-24 06:13:00; 52.200;212.550;259.370;   null;122.933;1323.700;123.948;153.709;354.745;417.291;340.680;365.000;164.000;101.561; 90.270;172.702;206.933;215.017;268.353; 99.965;161.058;115.720; 94.133;195.620;173.920;   null;189.040;196.550;112.670;215.025;126.670;268.500;  4.316; 17.346;110.568
2023-04-24 06:14:00; 54.461;218.617;262.254;   null;120.350;1304.600;120.611;154.347;345.123;426.518;333.330;375.000;168.000; 98.995; 87.780;166.349;199.200;212.010;271.797; 98.664;161.089;117.310; 94.667;192.770;174.470;252.610;189.600;196.460;110.270;217.702;130.000;270.170;  4.370; 16.326;107.509
2023-04-24 06:15:00; 52.812;218.100;256.796;   null;123.750;1300.900;122.005;157.130;349.836;426.351;349.780;372.000;167.000;101.093; 91.240;169.384;204.133;212.224;268.823; 97.423;160.377;111.470; 93.733;198.680;178.330;   null;189.750;198.510;114.620;217.005;130.420;270.380;  4.370; 16.950;109.912
2023-04-24 06:16:00; 56.619;210.950;258.299;   null;119.017;1292.600;123.176;152.897;342.809;422.088;339.530;375.000;164.000;106.190; 90.130;170.975;200.667;213.729;271.282; 96.287;162.573;117.380; 94.933;194.460;175.280;   null;187.510;185.400;112.640;212.915;129.970;264.520;  4.588; 17.282;110.568
2023-04-24 06:17:00; 51.726;216.417;252.461;   null;122.883;1282.800;122.710;156.962;350.761;415.845;345.660;382.000;164.000;105.883; 88.670;171.083;204.400;213.192;267.322; 92.814;162.045;115.470; 94.000;196.040;175.660;253.380;194.520;190.890;111.980;217.622;128.510;273.120;  4.552; 16.505;110.459
2023-04-24 06:18:00; 52.117;215.083;260.995;   null;116.683;1277.200;126.888;155.114;342.479;417.332;345.860;375.000;166.000;104.846; 89.920;164.939;201.600;210.932;266.242; 94.673;160.022;115.500; 95.600;195.330;178.490;242.840;190.460;198.170;113.080;212.842;129.310;272.070;  4.316; 16.353;106.631
2023-04-24 06:19:00; 51.938;213.267;256.122;   null;115.467;1308.200;124.476;154.935;345.031;422.775;335.900;369.000;164.000;105.035; 90.460;168.051;202.800;203.604;268.943; 95.760;164.383;117.110; 91.067;205.340;172.600;   null;191.310;192.700;111.940;216.400;131.300;267.650;  4.371; 17.388;107.615
2023-04-24 06:20:00; 55.903;213.450;254.930;   null;120.117;1282.700;120.053;154.903;345.482;416.922;347.030;377.000;165.000;105.941; 88.940;169.720;201.067;211.899;273.694; 99.558;162.850;115.650; 96.267;198.100;177.960;   null;190.950;194.670;110.560;216.322;128.440;269.070;  4.371; 17.817;106.525
2023-04-24 06:21:00; 53.251;214.867;261.236;   null;121.717;1304.300;123.908;149.566;349.615;420.147;342.960;   null;163.000; 94.359; 90.880;163.561;204.133;208.883;275.310;100.265;161.433;116.970; 93.867;192.950;174.980;   null;192.390;200.730;111.640;217.490;132.100;270.610;  4.699; 17.178;110.678
2023-04-24 06:22:00; 55.671;219.667;259.456;   null;116.533;1300.900;122.420;153.208;345.359;421.138;344.960;381.000;165.000;102.837; 85.830;165.369;204.667;213.407;262.163; 98.573;159.314;117.930; 93.200;194.120;178.230;   null;191.880;188.610;107.760;214.760;129.490;272.260;  4.626; 17.622;109.256
2023-04-24 06:23:00; 51.259;210.833;258.593;   null;120.933;1302.700;121.180;151.951;347.519;417.577;339.110;371.000;166.000;105.733; 90.190;167.428;202.267;211.685;268.280; 95.765;158.128;114.560; 95.600;195.570;177.170;   null;192.550;195.100;111.260;212.257;129.540;271.370;  4.499; 16.584;108.928
2023-04-24 06:24:00; 54.346;214.450;252.497;   null;118.933;1289.200;125.194;157.877;340.413;422.197;336.480;373.000;167.000;103.274; 91.570;166.164;200.667;214.161;260.489; 97.545;157.537;118.150; 94.000;196.020;180.490;   null;189.030;197.220;110.080;213.697;130.030;267.650;  4.536; 17.983;107.943
2023-04-24 06:25:00; 53.222;208.367;257.522;   null;123.467;1279.800;124.395;153.660;345.400;415.879;341.930;379.000;172.000;109.825; 88.900;165.054;200.000;211.358;270.194; 95.653;162.195;116.110; 93.867;194.380;174.800;   null;192.330;187.450;114.080;205.315;131.970;270.710;  4.427; 17.173;105.647
2023-04-24 06:26:00; 53.992;215.367;260.716;   null;121.967;1302.600;119.057;154.832;345.101;420.761;348.780;377.000;164.000;103.571; 85.990;164.765;198.800;208.339;266.403;100.459;158.714;114.590; 95.200;199.410;178.500;   null;192.130;203.860;109.280;213.858;130.040;268.240;  4.426; 16.972;107.943
2023-04-24 06:27:00; 57.129;217.367;255.554;   null;119.300;1303.800;126.331;157.630;347.488;427.846;340.180;373.000;166.000;107.758; 85.890;170.225;202.133;207.584;266.081; 94.910;159.420;117.430; 92.533;197.590;173.740;247.830;190.350;194.450;109.940;216.253;131.100;272.920;  4.989; 18.159;106.853
2023-04-24 06:28:00; 54.699;212.733;255.088;   null;122.367;1304.900;124.444;152.571;341.132;423.508;342.480;374.000;166.000;101.536; 87.310;170.862;200.667;207.584;264.808; 96.637;158.907;117.060; 91.467;195.250;175.900;245.790;192.300;190.290;108.960;217.135;130.440;264.280;  4.190; 17.075;105.318
2023-04-24 06:29:00; 53.061;216.917;253.932;   null;120.867;1308.000;121.988;153.559;335.972;418.277;341.780;377.000;167.000;107.472; 88.390;171.966;198.267;208.004;267.660; 96.996;160.746;119.430; 96.133;195.420;177.480;   null;191.300;196.400;112.120;211.898;128.200;262.800;  4.444; 16.951;105.647
2023-04-24 06:30:00; 52.705;216.783;251.689;   null;121.350;1311.600;121.185;153.111;341.060;420.290;340.580;   null;163.000;103.464; 89.690;171.630;199.333;204.771;272.663; 98.522;161.633;116.840; 92.133;195.420;172.280;247.550;191.750;190.730;112.320;215.715;130.390;269.460;  4.535; 15.914;107.615
2023-04-24 06:31:00; 53.094;215.133;262.285;   null;120.950;1263.400;121.672;156.599;347.493;419.974;340.400;367.000;163.000;104.562; 90.250;165.989;202.667;203.465;265.292; 98.967;160.033;118.720; 97.200;195.810;178.520;253.220;193.300;197.610;111.740;214.065;127.000;267.340;  4.227; 15.701;106.959
2023-04-24 06:32:00; 53.448;219.567;257.194;   null;119.317;1293.300;126.904;153.556;343.305;412.407;334.600;373.000;168.000;101.428; 87.870;167.294;200.667;208.004;268.913; 99.221;159.170;116.930; 95.733;196.270;178.840;250.820;188.950;190.660;112.640;217.627;131.550;262.220;  5.007; 17.055;104.662
2023-04-24 06:33:00; 50.630;214.750;253.794;   null;121.150;1272.800;122.887;155.611;348.407;420.123;342.210;378.000;171.000;100.914; 88.760;169.402;199.467;211.786;270.216; 96.793;160.652;117.770; 93.467;201.040;177.290;256.180;192.770;202.000;110.970;215.873;130.470;267.860;  4.698; 16.992;105.975
2023-04-24 06:34:00; 53.446;217.133;264.459;   null;117.433;1304.300;126.678;152.281;345.889;423.461;339.810;371.000;168.000;114.193; 86.480;162.479;204.800;209.516;264.827; 99.165;157.695;119.000; 95.200;196.740;176.900;   null;193.030;196.220;111.000;215.822;129.990;268.340;  4.916; 17.511;105.318
2023-04-24 06:35:00; 51.406;215.233;254.398;   null;121.717;1309.600;123.849;153.236;344.689;415.489;337.060;371.000;170.000;100.476; 90.500;167.959;205.200;203.671;273.039; 95.974;158.958;119.380; 96.267;196.220;179.400;249.090;186.190;190.010;109.590;212.793;127.630;272.270;  5.098; 17.708;108.379
2023-04-24 06:36:00; 52.994;219.183;260.559;   null;123.017;1305.300;120.965;151.813;343.806;423.258;339.500;372.000;165.000;110.781; 87.970;169.808;203.600;210.273;275.046; 97.492;159.313;118.130; 94.000;196.220;172.630;   null;189.580;193.150;112.720;216.762;131.970;265.070;  4.336; 17.678;107.722
2023-04-24 06:37:00; 53.441;217.633;256.280;   null;122.967;1309.200;120.372;152.585;347.836;415.656;339.660;371.000;163.000;105.470; 88.610;167.588;204.400;201.196;267.749; 96.872;163.300;118.560; 94.933;193.500;175.170;   null;194.520;196.130;113.480;218.057;130.250;270.530;  4.828; 16.497;107.615
2023-04-24 06:38:00; 54.132;215.667;258.419;   null;123.583;1314.700;127.782;154.190;342.486;419.261;339.500;369.000;165.000;102.244; 88.840;166.091;203.200;203.671;272.436; 97.669;163.932;116.720; 92.267;198.840;176.380;   null;196.250;198.320;111.360;213.320;129.240;269.070;  4.646; 16.629;105.423
2023-04-24 06:39:00; 52.154;216.833;258.332;   null;115.983;1293.900;120.795;153.911;344.745;418.869;346.100;374.000;165.000; 99.413; 89.120;169.086;203.067;206.700;266.789;100.493;158.729;117.790; 96.133;194.050;177.570;   null;193.540;197.380;114.630;216.322;131.550;271.450;  5.009; 16.917;109.035
2023-04-24 06:40:00; 53.061;214.550;252.727;   null;124.767;1298.900;124.324;153.897;342.964;414.338;348.600;376.000;167.000;104.879; 90.220;170.014;205.600;212.972;264.058; 97.149;162.234;117.770; 94.533;196.420;173.280;241.880;190.330;196.460;111.910;216.908;128.370;267.460;  4.828; 17.436;107.828
2023-04-24 06:41:00; 53.593;215.333;256.332;   null;118.900;1278.200;123.625;153.509;343.362;417.022;340.830;371.000;159.000;101.959; 88.020;167.997;204.133;206.151;273.091; 99.251;163.069;119.900; 92.000;195.950;179.060;251.350;192.190;193.290;111.260;212.838;130.760;267.560;  5.190; 15.791;109.584
2023-04-24 06:42:00; 54.252;210.900;256.780;   null;117.500;1290.900;127.255;151.735;349.583;417.520;343.780;369.000;163.000; 97.263; 91.660;174.060;206.800;206.151;271.272; 96.980;159.704;115.470; 97.067;197.080;174.990;   null;195.680;191.060;114.330;215.252;129.770;272.420;  4.047; 16.172;108.815
2023-04-24 06:43:00; 53.139;218.917;255.021;   null;118.983;1307.900;124.927;150.144;340.581;410.463;343.900;376.000;164.000;104.333; 85.100;167.552;203.600;203.671;268.567; 95.706;163.777;117.450; 94.933;200.570;177.700;249.620;191.200;187.220;114.090;218.047;130.700;268.680;  4.719; 16.810;107.722
2023-04-24 06:44:00; 56.404;217.367;255.814;   null;123.000;1291.900;127.651;150.395;341.734;425.340;337.830;378.000;161.000;101.581; 91.600;169.326;202.267;204.635;272.211; 98.406;158.809;119.200; 93.467;196.400;177.370;255.690;193.850;189.590;112.790;217.232;128.670;267.870;  4.248; 17.498;106.408
2023-04-24 06:45:00; 55.990;215.867;252.484;   null;120.700;1298.100;122.588;151.017;346.690;422.119;339.700;380.000;173.000;104.516; 90.220;166.880;204.267;206.909;270.829; 94.282;160.695;121.000; 94.400;199.670;180.580;   null;193.710;198.670;110.020;214.147;132.310;270.130;  4.556; 16.434;109.692
2023-04-24 06:46:00; 53.379;224.433;253.760;   null;118.683;1282.100;125.614;152.182;351.210;419.814;338.300;370.000;167.000; 97.556; 88.940;167.622;201.600;206.151;269.947; 95.127;157.718;117.470; 94.800;196.030;176.880;   null;193.460;187.270;111.310;211.693;128.470;263.540;  4.593; 16.905;108.050
2023-04-24 06:47:00; 53.528;220.900;259.903;   null;118.000;1292.800;127.393;153.312;346.326;412.205;338.200;378.000;162.000;100.148; 90.760;170.045;197.867;212.972;269.080; 96.577;166.131;117.200; 94.933;194.950;175.980;   null;196.060;193.610;113.960;214.883;130.610;272.990;  4.285; 17.393;107.393
2023-04-24 06:48:00; 54.434;212.650;256.469;   null;123.367;1284.800;128.815;148.246;350.364;420.750;337.460;379.000;163.000; 96.968; 87.590;167.560;204.400;204.842;268.662; 98.045;162.062;114.590; 94.000;194.770;174.230;   null;187.680;195.130;112.370;214.783;129.520;270.330;  5.156; 17.393;107.065
2023-04-24 06:49:00; 53.864;213.683;259.472;   null;119.117;1304.300;126.299;154.451;347.636;414.720;342.430;377.000;163.000;103.355; 89.580;166.668;199.867;203.119;268.760; 95.582;165.074;111.430; 93.600;197.100;172.120;250.150;189.550;191.030;108.990;214.642;130.570;271.200;  4.522; 17.195;108.050
2023-04-24 06:50:00; 54.721;215.533;255.658;   null;118.050;1287.700;122.854;154.679;338.002;417.431;340.380;375.000;167.000;101.895; 90.520;163.266;203.467;204.842;270.004; 97.049;162.040;118.450; 92.933;196.000;177.430;250.350;194.910;187.290;114.580;220.200;130.980;268.520;  5.194; 17.270;111.334
2023-04-24 06:51:00; 53.276;214.767;260.025;   null;121.817;1303.400;122.530;152.550;347.944;423.778;342.800;377.000;165.000;100.177; 87.100;169.476;201.867;209.940;269.771; 96.924;157.460;116.110; 95.067;193.370;177.770;   null;194.620;198.150;112.480;210.577;132.250;270.020;  4.814; 17.077;108.050
2023-04-24 06:52:00; 52.077;213.717;258.022;   null;121.583;1313.200;123.826;153.473;348.053;426.194;339.430;373.000;164.000;100.912; 86.380;166.363;203.733;210.911;269.081; 95.642;157.262;115.290; 95.467;196.550;176.250;246.580;194.530;195.290;109.860;214.135;131.580;271.570;  4.487; 16.663;107.065
2023-04-24 06:53:00; 52.953;216.083;258.040;   null;121.317;1298.300;121.767;153.020;343.014;427.509;341.830;374.000;165.000;104.065; 88.150;169.290;203.067;206.151;268.072; 94.241;160.602;117.810; 95.600;196.140;176.040;   null;197.820;197.630;111.430;216.175;127.810;272.600;  4.706; 17.136;109.252
2023-04-24 06:54:00; 52.986;219.450;252.190;   null;122.700;1288.900;125.248;152.963;343.097;415.292;336.260;370.000;168.000;102.484; 87.810;160.975;204.000;206.909;265.969; 95.051;161.207;116.950; 94.133;199.060;178.260;   null;194.870;193.630;112.950;215.277;132.640;263.850;  4.236; 17.458;106.290
2023-04-24 06:55:00; 54.709;216.917;258.385;   null;118.983;1296.400;122.388;153.638;348.309;421.222;344.180;372.000;164.000;102.338; 86.310;167.552;206.400;206.700;268.284; 96.709;160.032;117.650; 92.933;196.880;177.850;255.140;190.050;191.840;113.340;215.932;131.700;269.180;  4.654; 17.856;108.157
2023-04-24 06:56:00; 53.931;218.783;256.193;   null;120.250;1307.300;123.284;153.700;338.655;415.014;341.600;373.000;161.000;103.361; 86.530;173.016;202.800;208.424;271.683; 94.754;165.710;116.110; 93.067;195.160;175.680;   null;192.980;193.650;112.740;214.687;129.260;267.860;  4.600; 17.644;107.277
2023-04-24 06:57:00; 55.157;218.183;251.741;   null;121.117;1301.800;124.586;151.429;346.847;415.693;339.730;   null;165.000;103.336; 85.320;171.907;198.933;203.877;274.186; 95.474;163.532;117.000; 92.933;197.640;173.520;255.780;189.590;189.430;110.920;209.807;131.270;267.640;  4.892; 17.034;106.185
2023-04-24 06:58:00; 52.025;215.550;257.418;   null;119.883;1297.900;122.360;150.669;343.370;420.001;340.610;374.000;160.000;104.383; 88.180;167.738;198.933;209.394;268.357; 97.214;159.983;120.060; 95.333;195.150;182.730;250.480;193.890;195.180;110.900;215.698;130.740;274.660;  4.474; 16.928;106.185
2023-04-24 06:59:00; 52.426;214.283;258.109;   null;118.783;1293.800;124.122;154.348;347.348;421.225;344.980;372.000;165.000;106.748; 90.190;174.811;211.467;210.698;268.754; 96.680;165.126;117.650; 95.333;197.780;176.870;245.080;197.500;195.670;110.740;210.690;130.970;270.930;  4.983; 17.018;108.922
2023-04-24 07:00:00; 53.980;221.450;256.107;   null;116.983;1290.100;129.301;152.922;348.961;415.578;339.800;376.000;167.000;103.073; 87.050;168.791;205.600;206.909;270.356; 98.951;157.472;111.630; 94.133;194.640;172.390;246.570;195.330;194.230;110.220;214.377;129.760;271.090;  5.020; 16.777;112.102
2023-04-24 07:01:00; 54.416;216.417;258.022;   null;118.717;1279.300;121.959;147.848;339.484;419.807;341.860;375.000;164.000;108.082; 89.040;170.195;205.200;207.876;275.424; 97.944;160.581;119.200; 94.133;198.990;175.710;   null;197.570;193.310;110.450;211.337;129.710;266.830;  4.856; 16.428;108.050
2023-04-24 07:02:00; 55.234;214.067;248.757;   null;121.167;1266.400;122.890;154.693;347.714;420.469;342.000;371.000;165.000;103.111; 90.530;170.664;202.133;207.666;272.794; 98.679;162.553;117.020; 94.667;199.130;176.640;   null;190.430;190.960;111.270;209.838;132.280;270.430;  4.421; 18.118;109.692
2023-04-24 07:03:00; 53.143;213.817;252.174;   null;115.717;1294.400;125.900;150.786;346.030;417.710;338.660;383.000;165.000;105.685; 87.610;164.402;204.933;207.666;273.162; 95.770;158.656;119.220; 90.800;193.620;178.110;   null;191.800;192.500;114.380;213.937;128.990;267.370;  4.203; 16.594;107.500
2023-04-24 07:04:00; 54.908;216.250;260.282;   null;120.200;1311.500;126.845;153.939;350.467;417.943;334.000;367.000;164.000;109.254; 92.600;167.341;203.333;201.807;264.977; 97.085;162.991;120.290; 96.667;196.400;174.970;245.810;195.470;191.550;110.300;215.467;130.960;271.710;  4.694; 16.942;106.513
2023-04-24 07:05:00; 51.246;210.567;256.038;   null;117.917;1285.800;124.042;154.940;337.543;418.837;342.810;370.000;163.000;103.348; 92.330;173.416;206.800;203.324;272.765; 98.936;155.222;118.900; 95.067;196.690;179.150;247.050;192.320;195.130;108.870;210.308;131.070;270.810;  4.475; 17.352;107.171
2023-04-24 07:06:00; 53.321;218.500;260.299;   null;121.083;1303.900;126.375;151.591;336.442;422.211;335.800;379.000;162.000;102.965; 86.380;169.897;207.600;201.807;270.498; 98.641;158.733;115.900; 95.200;193.000;175.890;   null;186.310;191.510;107.820;212.885;133.790;268.330;  4.548; 17.441;105.198
2023-04-24 07:07:00; 51.998;220.683;254.331;   null;121.850;1295.500;119.719;154.327;342.227;413.095;339.000;375.000;165.000;106.168; 89.710;169.530;205.333;210.911;269.425; 99.257;154.966;115.290; 96.133;201.030;176.770;250.080;193.160;185.030;111.660;208.583;128.570;267.250;  4.639; 18.447;106.185
2023-04-24 07:08:00; 53.189;215.250;257.332;   null;122.367;1282.800;119.003;155.768;355.573;419.161;343.700;373.000;162.000;103.304; 88.760;167.597;198.533;201.603;265.656; 98.072;160.165;118.220; 96.667;195.580;178.290;252.940;188.100;195.030;110.800;207.973;129.320;272.250;  4.585; 17.729;105.856
2023-04-24 07:09:00; 54.537;217.417;257.556;   null;120.950;1299.800;124.756;154.099;346.093;429.869;332.800;375.000;170.000;101.877; 89.180;168.459;198.533;206.359;269.005; 96.275;162.229;121.130; 91.467;194.350;175.480;   null;190.120;197.570;111.350;212.915;133.870;271.660;  4.603; 16.786;107.606
2023-04-24 07:10:00; 52.363;217.250;255.987;   null;121.583;1310.800;125.017;155.809;348.067;419.605;341.830;374.000;160.000;102.906; 89.180;171.682;200.267;210.152;273.504;100.809;161.645;118.270; 95.600;195.990;178.030;   null;191.850;204.440;113.380;215.247;130.350;274.070;  4.639; 16.663;113.200
2023-04-24 07:11:00; 55.090;215.283;257.797;   null;121.617;1302.300;120.123;156.686;346.535;425.510;347.230;373.000;168.000;101.951; 90.070;172.589;203.333;210.365;267.608; 98.535;160.778;116.860; 95.467;199.970;177.130;   null;189.010;192.770;110.350;214.848;132.540;270.720;  4.658; 18.231;106.619
2023-04-24 07:12:00; 52.901;217.150;258.590;   null;122.050;1284.000;127.547;152.043;356.815;421.216;342.260;372.000;159.000;100.921; 89.700;168.020;200.267;205.808;274.337; 98.665;162.665;118.380; 96.267;197.270;181.690;   null;194.520;195.360;113.770;212.727;131.970;264.940;  4.566; 17.239;107.500
2023-04-24 07:13:00; 54.963;223.467;254.281;   null;119.567;1304.000;121.282;154.189;343.507;419.713;342.600;380.000;162.000;103.485; 88.780;166.408;207.333;205.393;264.282; 95.603;159.714;116.270; 93.067;196.610;175.470;   null;193.220;199.960;110.120;219.733;129.810;268.720;  4.512; 16.751;105.856
2023-04-24 07:14:00; 51.284;222.917;255.229;   null;118.600;1294.100;123.518;153.602;345.988;418.079;339.800;370.000;165.000;102.731; 89.800;166.975;205.600;207.118;273.007; 97.356;164.761;117.840; 95.600;196.100;182.870;249.440;193.780;198.350;114.580;213.227;130.890;274.600;  4.530; 17.557;106.185
2023-04-24 07:15:00; 53.549;218.883;260.728;   null;118.217;1299.000;121.846;154.959;346.738;423.656;348.510;371.000;172.000; 99.847; 89.540;168.540;201.067;202.566;271.871; 97.646;160.954;121.680; 93.733;198.630;177.010;   null;192.070;191.650;110.550;213.465;129.600;272.350;  4.857; 15.562;110.458
2023-04-24 07:16:00; 53.143;217.350;257.142;   null;117.517;1294.000;121.199;153.836;347.104;420.830;337.580;364.000;160.000;105.719; 90.530;166.710;202.133;205.600;274.715;101.054;157.216;117.430; 93.067;191.950;176.540;   null;197.750;194.670;113.220;212.983;128.940;264.310;  4.549; 17.007;107.828
2023-04-24 07:17:00; 54.776;213.233;258.177;   null;125.550;1300.400;124.885;156.243;346.933;423.173;338.860;377.000;168.000;110.148; 92.480;166.512;200.800;205.808;270.144; 95.821;157.492;116.340; 93.733;195.030;177.860;251.380;195.440;194.810;107.830;215.530;131.180;264.510;  4.513; 18.516;109.143
2023-04-24 07:18:00; 53.831;214.767;257.936;   null;122.033;1300.700;124.941;150.959;350.134;428.383;339.560;378.000;167.000;103.011; 89.950;165.502;200.667;207.876;271.416; 99.154;161.918;116.430; 92.800;193.440;173.790;249.770;189.410;189.170;113.910;216.102;128.770;268.910;  4.894; 16.552;109.801
2023-04-24 07:19:00; 52.608;214.817;256.935;   null;116.800;1294.500;122.989;154.604;340.570;419.581;341.080;378.000;168.000;100.811; 87.170;166.115;204.933;209.394;268.171; 98.430;157.476;115.860; 95.200;201.100;173.090;246.430;190.140;195.550;110.360;215.607;129.990;270.350;  5.039; 16.198;106.408
