DATETIME;MXCO;NANM;CALM;ROME;AATB;BKSN;JUNG;JUNG1;LMKS;IRK2;IRK3;DRBS;NEWK;KIEL2;YKTK;KERG;CALG;OULU;APTY;TXBY;FSMT;INVK;JBGO;NAIN;PWNK;THUL;MWSB;MWSN;SOPB;SOPO;DOMB;DOMC;TERA
2024-05-11 02:27:00;208.883;245.871; 63.500;117.933;1230.500;113.348;142.310;311.450;391.438;   null;381.000; 97.867; 83.140;151.975;187.600;198.018;253.077; 89.993;145.634; 86.533;188.080;162.320;   null;178.910;187.950;105.440; 23.720;211.710;115.570;239.910;  3.975; 15.004; 98.908
2024-05-11 02:28:00;208.117;243.835; 65.700;115.533;1232.800;115.101;146.337;313.047;393.398;   null;384.000; 96.029; 81.150;155.838;192.933;194.909;251.975; 92.222;150.153; 89.600;180.890;165.500;   null;175.610;187.260;104.870; 24.550;209.140;116.510;241.960;  3.975; 15.446; 98.908
2024-05-11 02:29:00;207.400;243.390; 64.850;115.833;1226.400;111.228;142.302;307.891;400.092;   null;378.000; 98.477; 81.050;150.673;190.267;194.917;252.540; 89.836;150.546; 88.533;185.260;163.720;225.300;182.020;184.940;103.040; 24.710;213.550;118.520;242.750;  3.594; 14.823; 99.711
2024-05-11 02:30:00;203.467;248.172; 64.233;116.800;1241.200;110.098;142.394;308.672;401.635;   null;378.000; 97.366; 83.280;156.955;194.933;193.886;255.049; 88.511;151.440; 86.400;182.550;165.270;222.100;181.530;182.780;102.730; 24.460;210.790;116.110;243.600;  3.884; 16.069; 99.260
2024-05-11 02:31:00;208.617;251.430; 67.667;113.283;1237.300;112.575;144.074;311.368;396.586;   null;383.000; 96.014; 80.340;155.687;196.267;192.848;254.810; 92.059;150.620; 91.200;182.140;163.830;   null;179.960;185.190;104.640; 23.760;208.750;117.830;244.860;  3.884; 15.719; 99.964
2024-05-11 02:32:00;209.567;243.972; 64.900;121.517;1246.600;112.717;143.790;306.584;394.614;   null;385.000; 89.813; 86.770;152.057;189.067;196.336;257.438; 90.337;148.927; 90.800;181.440;166.080;229.700;179.810;179.910;103.010; 24.570;213.120;118.330;244.030;  4.736; 15.962;103.132
2024-05-11 02:33:00;211.167;245.726; 64.750;118.417;1233.200;112.661;146.386;310.938;394.226;   null;379.000; 91.693; 80.990;154.622;192.400;193.218;254.247; 90.590;147.009; 90.133;184.840;169.290;229.700;182.020;181.640;103.600; 23.520;213.840;117.840;245.400;  4.174; 14.151;101.020
2024-05-11 02:34:00;211.767;252.385; 72.183;117.800;1243.100;110.064;145.250;307.618;395.726;   null;386.000; 94.045; 81.390;150.332;190.533;193.216;253.184; 92.668;142.024; 91.200;187.770;162.420;   null;179.420;178.310;103.170; 23.390;211.830;118.780;248.610;  3.739; 15.778; 99.865
2024-05-11 02:35:00;212.450;250.612; 67.067;120.283;1228.900;113.599;144.924;318.083;399.634;   null;373.000; 96.348; 80.800;150.309;187.333;188.220;254.814; 89.952;147.563; 88.533;185.040;163.920;   null;182.900;181.700;103.930; 24.330;206.540;121.840;247.440;  4.462; 15.259;100.668
2024-05-11 02:36:00;209.733;253.305; 75.150;121.350;1241.200;112.000;148.473;316.655;399.351;   null;382.000; 93.413; 82.350;154.348;186.667;191.344;251.466; 88.323;151.994; 90.533;185.410;163.590;226.000;178.450;186.100;102.960; 24.510;207.930;119.230;247.990;  4.390; 14.345; 96.701
2024-05-11 02:37:00;207.600;244.569; 66.383;114.633;1200.800;114.262;147.311;312.331;400.275;   null;370.000; 94.404; 79.980;154.171;188.667;193.609;253.052; 91.626;151.499; 92.133;184.360;163.820;229.900;183.010;188.830;103.540; 24.030;212.210;119.460;252.290;  3.847; 15.759;102.428
2024-05-11 02:38:00;208.583;247.970; 67.233;117.017;1221.000;110.742;145.126;317.768;394.626;   null;381.000; 96.241; 83.570;150.817;194.400;197.780;262.990; 92.530;151.014; 88.533;185.200;162.530;   null;181.330;185.800;101.250; 24.340;212.080;117.860;247.950;  4.262; 15.059; 98.810
2024-05-11 02:39:00;208.667;250.360; 71.967;116.950;1240.400;114.714;145.572;311.220;401.566;   null;382.000;100.848; 82.590;157.568;191.600;189.450;250.766; 90.124;149.646; 88.133;182.440;168.350;   null;178.750;182.480;106.430; 24.460;214.490;120.070;251.570;  4.462; 15.452; 97.307
2024-05-11 02:40:00;206.633;250.325; 64.917;118.133;1244.800;110.444;145.442;306.675;400.126;   null;381.000; 95.202; 81.530;158.640;188.800;192.582;252.692; 91.236;151.148; 85.600;184.540;168.680;   null;180.250;193.130;102.330; 25.240;215.290;118.940;246.850;  4.462; 15.012;101.172
2024-05-11 02:41:00;206.050;246.780; 68.933;115.717;1223.400;111.433;146.198;318.706;398.757;   null;382.000; 94.964; 81.840;152.516;188.933;194.653;249.829; 90.251;146.890; 88.000;181.630;163.820;231.300;178.680;182.710;105.080; 25.110;209.420;119.690;243.420;  4.462; 16.701;101.172
2024-05-11 02:42:00;205.217;248.359; 65.700;117.667;1232.500;114.142;144.321;318.479;400.277;   null;384.000; 95.223; 78.710;156.190;190.000;190.690;260.461; 88.527;153.113; 91.200;187.030;166.070;226.200;186.520;187.010;101.330; 24.870;215.880;118.760;247.780;  4.354; 14.861;100.019
2024-05-11 02:43:00;204.167;246.941; 67.667;119.400;1230.600;109.332;143.657;314.501;396.366;   null;381.000; 93.587; 82.830;151.693;186.933;202.148;251.043; 92.640;149.551; 87.867;181.950;165.270;   null;182.570;194.100;105.550; 23.710;206.530;119.440;245.590;  3.628; 14.738; 99.766
2024-05-11 02:44:00;207.333;249.721; 70.783;119.917;1229.100;115.103;146.992;311.236;399.637;   null;379.000; 96.386; 83.290;152.839;189.600;196.934;252.886; 91.656;151.430; 87.733;183.890;163.100;   null;178.060;190.250;106.240; 24.220;212.820;117.840;248.560;  3.737; 16.046; 97.659
2024-05-11 02:45:00;208.417;257.467; 68.583;117.700;1244.300;110.940;143.170;310.438;397.901;   null;393.000; 92.660; 84.830;160.534;188.267;198.818;254.659; 89.912;149.072; 90.400;186.330;166.800;   null;180.760;196.670;105.700; 23.930;206.170;119.080;252.530;  4.552; 14.356;100.469
2024-05-11 02:46:00;208.433;255.641; 66.650;118.833;1241.400;114.990;147.627;314.879;391.762;319.330;384.000; 93.710; 84.290;157.722;192.400;194.843;257.931; 90.854;151.287; 88.533;187.230;166.350;224.800;184.350;184.930;104.760; 24.220;212.330;119.680;248.600;  4.263; 14.721; 98.713
2024-05-11 02:47:00;206.800;249.155; 72.400;120.900;1230.000;110.302;144.660;311.031;397.221;313.960;395.000; 98.544; 84.350;157.054;191.333;194.845;254.834; 95.500;153.751; 90.533;182.710;167.420;224.500;179.230;190.970;104.980; 24.710;208.720;120.080;251.610;  4.081; 14.889; 97.307
2024-05-11 02:48:00;210.283;251.884; 65.367;118.183;1249.300;115.052;142.730;312.047;399.660;318.400;376.000; 96.441; 81.280;157.536;192.133;195.894;253.180; 97.112;149.418; 91.467;182.640;167.970;   null;182.350;188.690;105.960; 22.910;208.670;120.980;245.770;  4.443; 15.576; 99.766
2024-05-11 02:49:00;212.817;256.349; 71.483;119.633;1226.700;113.579;144.534;307.486;403.031;   null;384.000; 96.546; 81.290;161.110;199.067;198.818;252.717; 94.338;150.376; 89.733;181.500;168.410;   null;177.520;185.630;103.440; 23.870;211.430;119.080;252.100;  4.082; 15.624; 99.766
2024-05-11 02:50:00;207.567;243.975; 69.067;116.683;1251.500;111.012;146.705;319.649;406.939;321.110;380.000;100.902; 81.870;153.946;195.200;203.174;250.154; 87.024;152.846; 89.067;182.170;166.440;235.000;179.960;186.750;101.680; 23.220;210.340;120.390;247.180;  4.245; 15.030; 97.307
2024-05-11 02:51:00;210.367;244.260; 71.000;114.950;1231.900;116.261;146.927;318.058;398.601;319.860;379.000; 99.542; 81.970;156.115;192.667;195.891;252.307; 96.192;149.588; 90.133;184.370;164.160;   null;178.500;194.480;105.350; 25.350;210.990;121.660;247.230;  4.318; 14.513; 99.766
2024-05-11 02:52:00;207.133;249.027; 69.100;117.550;1270.600;114.560;141.158;317.234;398.201;   null;381.000; 94.420; 82.300;153.342;194.533;193.812;254.884; 92.323;147.863; 87.067;187.350;168.320;   null;183.030;188.310;104.860; 23.730;214.320;116.630;243.980;  4.228; 16.068; 98.713
2024-05-11 02:53:00;208.183;245.748; 63.483;118.883;1230.900;117.468;146.002;312.148;398.780;   null;380.000; 98.743; 84.650;151.730;189.733;203.402;251.242; 91.058;154.816; 91.200;183.990;161.940;   null;179.780;182.310;103.970; 24.730;208.520;119.970;246.040;  3.794; 16.375;102.577
2024-05-11 02:54:00;210.900;256.101; 66.017;116.017;1226.600;112.956;147.757;316.250;405.937;   null;387.000; 90.506; 80.600;153.599;196.267;195.244;253.052; 93.859;152.660; 90.000;184.540;164.030;   null;183.270;188.080;104.330; 23.480;208.260;117.140;246.470;  4.121; 15.706;100.118
2024-05-11 02:55:00;209.433;244.273; 69.950;117.767;1247.500;114.011;144.101;320.519;394.506;   null;393.000; 96.865; 79.980;149.816;189.200;193.807;260.012; 95.460;153.368; 90.933;182.780;166.660;229.700;182.130;185.620;104.520; 24.660;218.760;117.760;251.890;  4.357; 15.463; 99.415
2024-05-11 02:56:00;214.733;248.510; 67.600;117.150;1251.200;111.760;140.505;323.250;408.697;   null;390.000; 96.160; 79.990;150.680;193.200;199.229;253.165; 93.828;154.645; 91.067;183.220;166.600;   null;179.250;188.890;105.050; 24.520;208.170;119.190;251.100;  3.977; 15.099;100.370
2024-05-11 02:57:00;208.717;251.098; 71.000;119.100;1221.000;112.624;148.602;310.697;402.577;   null;378.000; 94.366; 78.370;157.174;194.133;196.094;253.748; 91.786;150.233; 90.933;184.300;167.390;   null;184.980;187.680;105.290; 25.570;213.140;120.200;248.650;  4.646; 14.505;100.270
2024-05-11 02:58:00;204.833;252.180; 67.333;113.667;1254.800;114.700;145.117;315.342;408.818;   null;381.000; 95.059; 84.340;151.235;191.467;194.204;263.487; 92.476;149.907; 91.200;181.780;168.470;227.800;179.230;183.330;103.890; 24.120;213.600;118.680;251.670;  4.538; 15.555;100.019
2024-05-11 02:59:00;210.183;242.973; 67.850;115.500;1235.900;110.812;142.872;311.272;399.997;   null;386.000;162.644; 79.770;156.338;194.267;196.096;257.957; 90.173;154.119; 92.133;187.170;161.730;   null;182.550;187.250;105.440; 24.900;205.130;118.590;246.450;  4.429; 14.080; 99.219
2024-05-11 03:00:00;205.583;254.784; 68.417;115.017;1244.100;113.508;141.391;311.030;403.506;   null;390.000; 95.999; 82.940;151.496;191.067;197.335;254.177; 94.449;150.529; 91.067;181.330;161.710;228.200;181.370;197.240;103.820; 23.860;213.970;120.510;252.740;  4.448; 14.385; 97.913
2024-05-11 03:01:00;210.850;246.719; 65.133;118.083;1254.900;111.560;141.877;306.231;399.646;   null;387.000; 97.489; 81.230;144.655;191.867;195.247;257.651; 91.432;152.532; 91.733;186.000;164.940;229.900;181.040;189.030;108.610; 24.050;208.160;118.780;253.350;  3.832; 16.181; 99.317
2024-05-11 03:02:00;214.300;249.286; 68.500;118.000;1238.800;113.852;143.520;309.159;394.486;   null;387.000; 93.098; 81.240;153.465;190.667;192.113;253.517; 94.330;148.926; 89.467;179.030;164.520;226.300;187.230;190.100;108.930; 24.700;209.010;118.320;248.240;  4.413; 15.636; 98.167
2024-05-11 03:03:00;208.067;247.849; 66.017;118.917;1241.100;115.806;141.754;308.546;398.571;   null;378.000; 98.789; 84.370;152.092;194.933;192.116;251.087; 88.713;146.564; 85.333;183.140;169.440;226.600;186.070;188.250;106.840; 22.800;208.240;121.570;252.940;  3.996; 16.233; 98.167
2024-05-11 03:04:00;207.083;247.473; 69.800;116.917;1248.900;115.235;142.812;317.958;399.048;   null;381.000; 97.512; 81.290;146.080;194.133;187.083;250.776; 92.288;151.200; 87.867;181.390;169.070;   null;180.520;189.300;107.520; 23.580;211.480;117.880;248.340;  4.396; 15.183; 96.414
2024-05-11 03:05:00;206.883;255.702; 71.483;114.200;1242.600;113.307;142.652;311.997;401.527;   null;379.000; 98.370; 86.350;156.626;192.133;199.620;255.560; 94.394;149.319; 90.933;186.670;167.600;225.700;185.480;186.690;104.320; 25.000;207.790;120.140;246.740;  4.232; 14.225; 95.713
2024-05-11 03:06:00;207.267;245.764; 69.783;116.817;1227.900;110.829;141.176;315.826;405.569;   null;387.000; 90.264; 80.940;153.164;194.000;196.689;256.857; 90.169;150.801; 88.533;185.690;164.470;   null;181.980;181.510;105.880; 23.740;214.220;116.790;249.900;  4.250; 15.381;100.270
2024-05-11 03:07:00;210.317;239.195; 67.133;113.983;1209.500;111.623;144.730;308.917;392.742;   null;381.000; 96.523; 80.790;150.924;194.533;192.509;251.836; 92.168;151.254; 89.600;183.840;168.340;   null;179.480;182.710;108.370; 24.300;208.200;120.020;250.040;  4.376; 15.366;103.075
2024-05-11 03:08:00;214.333;251.121; 67.083;114.633;1246.100;110.773;147.616;317.682;403.421;   null;388.000; 98.225; 81.700;153.666;191.733;193.547;250.436; 91.124;153.054; 93.333;184.360;162.460;224.400;184.240;180.210;106.070; 24.690;213.030;119.300;248.340;  4.558; 15.318; 98.517
2024-05-11 03:09:00;215.350;245.588; 63.733;113.083;1236.600;112.451;147.706;319.627;396.591;   null;380.000; 93.983; 83.810;153.849;191.200;192.308;261.237; 93.435;152.553; 89.733;187.710;169.950;   null;184.200;183.910;106.760; 24.420;208.020;120.770;251.800;  3.796; 13.808;102.273
2024-05-11 03:10:00;211.383;252.275; 72.333;117.267;1233.700;111.714;146.382;313.466;397.831;   null;381.000; 97.669; 83.560;156.178;192.000;193.559;260.042; 90.493;151.502; 88.400;183.120;165.040;226.200;177.570;188.680;107.580; 25.580;212.670;119.880;247.980;  4.575; 15.527; 98.420
2024-05-11 03:11:00;212.417;243.951; 72.333;118.483;1254.100;117.736;144.819;321.088;395.030;   null;380.000; 95.009; 81.140;154.243;187.733;194.793;260.269; 93.916;150.794; 92.133;185.720;165.610;   null;185.850;180.930;103.960; 24.670;208.720;116.680;246.860;  4.140; 15.724; 97.816
2024-05-11 03:12:00;213.117;251.651; 65.383;115.733;1247.400;110.936;141.253;313.487;396.834;   null;386.000; 91.256; 79.210;153.736;189.067;195.657;249.538; 93.899;151.902; 92.000;189.170;169.580;   null;182.130;182.930;104.980; 23.820;211.840;119.280;252.760;  4.248; 16.013; 95.618
2024-05-11 03:13:00;212.833;246.702; 63.500;113.867;1236.200;119.277;147.050;311.082;398.174;   null;390.000; 97.595; 79.280;151.710;189.733;185.187;250.872; 91.533;153.768; 90.400;185.900;161.490;   null;179.220;187.960;102.170; 24.250;207.370;121.180;250.540;  4.067; 14.612; 99.821
2024-05-11 03:14:00;212.633;240.810; 63.650;118.700;1248.200;113.910;142.300;314.362;399.886;   null;381.000; 98.219; 82.270;158.504;195.333;190.602;258.206; 93.382;148.576; 90.667;189.550;162.830;225.300;177.970;192.270;104.500; 22.750;208.540;120.270;249.950;  3.995; 15.571;102.724
2024-05-11 03:15:00;207.067;241.023; 67.883;115.050;1231.400;114.931;147.657;313.270;402.592;   null;385.000; 97.139; 83.020;148.166;188.133;193.747;254.556; 92.677;147.627; 92.000;185.290;160.610;   null;180.490;194.330;106.690; 24.510;209.670;117.510;250.050;  3.795; 15.160;101.673
2024-05-11 03:16:00;211.017;249.719; 67.933;118.967;1221.200;113.029;145.488;318.482;397.671;   null;384.000;100.605; 82.980;153.588;189.467;199.834;258.464; 94.160;152.489; 92.933;185.670;168.600;   null;179.820;184.400;106.220; 24.840;207.230;117.780;251.270;  4.411; 15.647;101.922
2024-05-11 03:17:00;212.450;244.821; 63.983;117.917;1232.800;110.208;145.358;313.961;401.212;   null;384.000; 94.767; 83.140;163.849;189.467;190.609;261.161; 95.755;152.131; 91.333;185.340;170.880;   null;185.670;184.360;105.720; 25.180;208.830;117.920;249.140;  4.175; 15.327; 99.022
2024-05-11 03:18:00;208.467;244.891; 66.050;115.367;1218.700;109.170;145.794;314.663;397.254;   null;380.000; 97.397; 83.720;152.894;195.333;191.645;259.357; 88.304;148.857; 88.133;185.060;167.830;   null;181.780;186.200;105.110; 23.610;209.030;119.620;243.650;  3.964; 15.495; 99.372
2024-05-11 03:19:00;212.267;246.132; 69.467;115.817;1224.700;112.764;146.930;313.376;398.840;   null;382.000; 96.942; 84.790;153.239;195.333;197.739;259.699; 91.881;153.427; 91.867;186.930;166.250;   null;184.990;186.720;108.420; 24.300;207.170;119.500;248.460;  3.814; 15.299;100.072
2024-05-11 03:20:00;209.400;243.271; 64.600;121.433;1230.300;113.621;144.867;313.502;402.620;   null;382.000; 93.618; 84.130;156.274;188.133;190.417;254.928; 91.084;152.702; 90.800;185.280;171.390;   null;181.080;182.910;106.100; 24.470;208.880;117.440;247.150;  4.321; 15.619;101.821
2024-05-11 03:21:00;213.800;242.431; 67.250;115.283;1230.800;111.079;146.380;310.494;402.060;   null;379.000; 96.076; 82.270;146.536;192.400;192.696;252.811; 94.666;149.769; 93.733;189.590;169.680;   null;182.970;185.190;107.620; 23.770;204.640;117.290;245.890;  4.231; 14.234; 98.770
2024-05-11 03:22:00;213.667;250.039; 69.800;116.967;1229.000;110.396;141.199;312.081;399.132;   null;370.000; 98.439; 82.010;152.260;189.867;195.839;248.642; 89.406;145.583; 88.400;191.100;166.250;   null;180.390;182.390;109.440; 23.240;208.410;116.090;246.630;  4.032; 14.813;100.872
2024-05-11 03:23:00;206.900;245.647; 67.100;113.883;1224.400;110.944;142.186;312.173;397.552;   null;379.000; 94.337; 82.660;153.177;190.533;197.744;259.755; 91.287;152.520; 93.467;185.740;166.970;   null;180.110;189.670;108.030; 23.990;209.670;117.050;245.710;  4.122; 15.164;100.872
2024-05-11 03:24:00;211.800;244.262; 64.667;119.450;1222.800;110.731;146.117;313.731;397.872;   null;377.000; 97.997; 83.540;153.071;196.267;196.486;253.192; 90.971;148.814; 89.867;190.500;165.710;   null;179.160;190.400;107.350; 22.650;213.990;117.210;242.700;  4.539; 14.159;101.572
2024-05-11 03:25:00;208.100;247.066; 69.567;117.750;1221.800;113.091;146.047;311.908;399.443;   null;382.000; 97.344; 83.240;153.554;190.933;191.464;259.409; 94.043;151.523; 92.400;187.190;166.770;224.300;179.680;185.530;105.600; 24.510;213.150;117.060;245.700;  4.086; 14.403;101.122
2024-05-11 03:26:00;210.467;247.112; 66.083;117.383;1243.500;111.452;144.176;315.355;397.332;   null;377.000; 96.148; 84.000;151.543;189.733;196.694;261.922; 91.706;150.541; 91.467;187.650;164.680;229.400;177.480;187.140;105.900; 24.080;210.870;118.440;245.830;  3.524; 15.439; 99.722
2024-05-11 03:27:00;209.517;247.275; 67.250;115.550;1247.500;107.533;144.899;309.267;399.432;   null;383.000; 93.639; 83.720;156.796;190.800;196.694;261.580; 93.112;153.107; 93.200;183.650;170.060;   null;181.710;181.640;105.130; 24.010;211.040;116.780;239.410;  4.486; 14.830;100.072
2024-05-11 03:28:00;210.600;246.138; 66.783;117.983;1197.800;112.731;143.751;314.630;394.425;   null;378.000; 95.116; 80.750;159.347;190.800;197.732;259.627; 96.413;150.109; 90.667;186.360;172.590;   null;186.800;191.470;106.070; 24.250;208.910;116.950;240.760;  4.159; 14.906; 98.672
2024-05-11 03:29:00;211.067;245.433; 69.050;117.600;1207.200;108.636;144.312;310.438;395.975;   null;374.000; 91.771; 82.040;153.803;189.467;191.457;256.058; 94.862;149.089; 87.733;185.340;165.680;223.300;185.880;182.310;103.700; 23.610;201.950;117.250;245.470;  4.123; 15.665; 99.722
2024-05-11 03:30:00;209.783;250.216; 67.717;115.667;1237.300;109.049;145.937;306.933;392.833;   null;382.000; 96.348; 85.060;156.841;189.867;197.942;258.633; 93.646;150.193; 92.133;184.510;164.700;   null;179.530;185.930;106.160; 24.700;205.790;116.340;247.140;  4.449; 15.833; 99.022
2024-05-11 03:31:00;208.500;250.687; 65.000;121.800;1223.400;110.005;143.221;312.324;399.449;   null;383.000; 99.791; 84.790;152.487;187.200;183.269;260.118; 92.475;146.977; 88.267;186.600;166.230;226.800;181.320;185.610;104.950; 23.870;205.720;117.320;242.610;  4.123; 16.169;101.821
2024-05-11 03:32:00;206.167;244.563; 65.883;114.733;1225.700;115.669;140.951;311.458;404.559;   null;371.000; 96.850; 82.440;147.826;187.733;194.783;251.225; 92.975;151.437; 89.333;187.280;161.290;   null;182.870;188.260;104.910; 23.570;204.020;117.510;250.170;  4.177; 15.956;101.821
2024-05-11 03:33:00;211.300;248.407; 68.800;114.533;1209.600;114.368;140.771;310.856;396.166;   null;376.000; 99.761; 85.050;154.052;193.200;193.936;259.034; 90.131;154.611; 90.133;184.160;168.550;   null;181.690;186.380;107.470; 23.520;210.380;118.660;244.890;  4.268; 15.133; 98.322
2024-05-11 03:34:00;211.983;246.425; 67.933;117.150;1231.900;110.763;143.254;310.090;396.754;   null;381.000; 96.408; 83.210;154.058;191.067;195.837;257.383; 95.104;151.788; 87.467;190.230;166.100;227.900;188.790;182.860;103.810; 24.100;207.200;117.950;241.980;  3.887; 16.471; 99.372
2024-05-11 03:35:00;211.550;243.501; 69.517;117.033;1240.200;114.649;148.723;311.629;395.375;   null;381.000; 97.374; 81.990;151.416;193.467;199.395;254.025; 94.118;152.359; 88.000;191.150;165.070;227.200;180.600;186.900;104.960; 24.060;208.540;116.720;241.040;  3.959; 16.014; 98.672
2024-05-11 03:36:00;212.433;245.818; 69.017;117.650;1216.000;109.564;141.461;312.038;398.490;   null;373.000; 95.495; 81.110;156.262;190.533;193.938;251.887; 91.387;145.919; 90.267;182.420;164.890;   null;183.270;192.360;106.370; 23.970;205.350;118.120;243.580;  4.484; 16.456;100.072
2024-05-11 03:37:00;203.367;246.535; 65.400;117.967;1224.600;105.885;143.880;307.926;397.853;   null;378.000; 96.704; 83.390;155.459;189.600;193.742;255.574; 91.627;150.506; 91.867;185.940;167.420;   null;178.840;183.760;108.470; 23.490;207.620;114.610;239.440;  4.485; 17.017;102.521
2024-05-11 03:38:00;211.083;247.122; 66.800;117.433;1200.200;115.925;145.639;310.819;389.220;   null;373.000; 93.215; 81.630;155.682;190.400;188.695;255.554; 89.309;151.424; 90.133;189.140;168.170;228.000;181.670;190.770;106.260; 23.150;209.230;115.020;244.470;  4.358; 14.885;100.521
2024-05-11 03:39:00;208.583;249.624; 69.567;114.000;1226.400;114.122;144.487;310.147;393.981;   null;375.000; 92.895; 81.250;152.168;190.667;190.792;264.127; 92.661;149.529; 90.000;190.960;162.420;   null;176.430;184.310;104.020; 24.030;208.690;117.500;244.350;  4.484; 16.011; 99.022
2024-05-11 03:40:00;207.817;243.281; 69.083;115.167;1213.600;111.330;143.801;308.404;392.929;   null;379.000; 92.713; 82.060;150.569;192.000;192.694;256.022; 94.222;151.023; 90.533;188.730;166.560;   null;182.350;191.880;106.840; 24.150;205.320;115.470;241.640;  4.303; 14.916; 98.420
2024-05-11 03:41:00;213.433;246.089; 65.817;116.283;1203.100;108.330;140.482;310.737;392.965;   null;385.000; 95.145; 85.000;155.949;187.200;188.695;258.857; 91.655;151.183; 87.200;187.800;166.030;   null;182.620;185.590;106.130; 23.720;204.550;119.790;241.840;  4.593; 16.151;101.122
2024-05-11 03:42:00;209.817;245.228; 68.400;116.683;1247.000;115.441;142.057;315.254;395.113;   null;373.000; 97.092; 82.790;151.007;183.200;189.743;255.902; 89.995;151.086; 88.800;186.570;168.740;232.200;183.940;188.410;106.200; 24.710;204.350;116.350;245.780;  4.467; 15.877; 96.573
2024-05-11 03:43:00;210.817;244.144; 70.517;113.633;1207.400;116.134;146.367;312.822;390.846;   null;392.000; 93.776; 80.890;152.059;187.333;191.658;255.240; 95.315;150.744; 87.600;184.290;166.360;   null;180.160;183.570;104.070; 23.810;208.820;117.030;239.960;  3.850; 15.908; 97.623
2024-05-11 03:44:00;208.567;242.841; 65.950;112.483;1232.700;107.668;142.544;308.377;400.246;   null;381.000; 96.642; 80.150;146.437;190.400;189.563;257.209; 92.284;152.587; 86.533;184.050;169.880;228.500;184.140;184.210;106.240; 23.990;208.670;116.470;240.580;  4.738; 15.221;100.171
2024-05-11 03:45:00;208.583;249.072; 63.217;116.550;1230.500;108.559;141.674;308.918;392.238;   null;379.000; 97.820; 82.330;154.211;187.200;193.941;252.295; 92.411;148.300; 91.867;185.040;172.210;226.000;183.050;189.900;107.490; 23.750;206.160;116.250;246.050;  4.393; 15.842; 99.274
2024-05-11 03:46:00;207.083;244.016; 65.100;112.883;1239.800;108.576;144.170;307.381;393.533;   null;375.000; 96.140; 79.820;155.090;195.333;192.886;253.154; 92.133;152.149; 88.000;182.880;163.970;   null;189.550;189.630;103.740; 24.690;207.580;114.460;245.040;  4.284; 15.443; 99.274
2024-05-11 03:47:00;214.133;241.083; 67.333;112.300;1222.100;113.014;141.041;310.073;387.624;   null;386.000; 93.744; 82.720;154.713;189.467;192.704;249.623; 93.502;151.475; 89.467;186.380;165.720;227.300;182.680;179.230;106.550; 24.020;210.260;116.820;243.580;  4.120; 14.956; 99.274
2024-05-11 03:48:00;205.267;244.797; 68.300;116.700;1203.400;109.325;140.813;306.795;385.813;   null;373.000; 91.499; 82.110;153.496;185.733;188.695;255.554; 91.576;150.614; 90.800;184.180;164.890;   null;183.780;189.880;105.960; 24.060;201.160;116.680;245.460;  3.885; 14.483;101.022
2024-05-11 03:49:00;205.900;244.180; 67.917;114.867;1205.100;109.102;139.909;309.279;391.506;   null;379.000;100.466; 81.210;150.413;188.400;193.099;252.519; 93.015;151.458; 92.133;184.610;165.320;   null;182.130;185.160;107.480; 23.380;203.900;115.140;240.050;  4.302; 15.030;101.371
2024-05-11 03:50:00;200.450;249.474; 68.150;115.350;1217.700;109.728;144.567;310.058;386.475;   null;382.000; 94.304; 81.730;151.274;194.000;188.505;253.576; 91.576;149.328; 89.867;184.310;169.470;   null;186.100;188.730;105.490; 23.130;205.640;115.060;243.430;  4.465; 15.107; 97.177
2024-05-11 03:51:00;210.450;244.500; 66.633;115.533;1234.100;111.796;137.199;303.454;395.453;   null;386.000; 92.729; 83.000;154.001;188.533;191.844;252.200; 91.595;149.846; 89.733;182.200;165.910;   null;182.800;182.900;104.060; 24.090;206.800;116.150;242.930;  3.794; 15.698;100.672
2024-05-11 03:52:00;208.750;246.138; 68.533;118.433;1222.900;111.579;141.232;310.451;394.261;   null;386.000; 96.030; 83.740;152.887;188.933;196.238;248.606; 93.606;146.148; 89.867;187.110;167.610;   null;182.470;183.710;104.260; 24.340;203.510;114.640;240.890;  4.065; 14.436;103.119
2024-05-11 03:53:00;208.383;242.639; 68.883;117.933;1223.000;111.330;141.707;305.321;396.766;   null;390.000; 96.637; 82.950;156.309;186.000;193.088;255.098; 92.344;150.889; 87.467;182.510;166.410;226.500;181.470;191.810;106.720; 24.140;204.810;113.530;245.490;  4.283; 15.197;101.721
2024-05-11 03:54:00;206.750;240.544; 65.683;112.183;1223.100;110.043;141.403;304.094;401.088;   null;375.000; 97.704; 80.950;156.581;197.467;190.997;253.271; 90.574;149.298; 91.200;183.700;166.380;   null;177.720;185.940;106.510; 23.270;205.170;116.290;242.990;  4.048; 14.618; 98.225
2024-05-11 03:55:00;208.450;246.507; 65.883;118.983;1219.000;109.664;141.784;311.987;392.318;   null;378.000; 94.551; 81.190;153.732;191.333;196.245;251.381; 93.156;152.387; 93.333;184.720;165.350;230.900;180.260;189.360;103.730; 24.260;208.570;115.930;242.510;  4.029; 15.850; 98.826
2024-05-11 03:56:00;212.017;249.987; 68.883;114.700;1205.200;111.013;143.278;304.417;395.608;   null;382.000; 93.167; 80.520;156.832;192.933;196.238;253.517; 95.581;142.851; 87.333;183.110;167.440;   null;181.150;182.170;105.480; 24.580;206.480;114.120;238.450;  4.174; 15.425;104.414
